;date;RR;Tn;Tx;Tavg;RH_avg;ss;ff_x;ff_avg;ddd_x;ddd_car
241463;17/08/2018;;21.4;;;;7.4;5.0;2.0;180.0;N 
241464;18/08/2018;;20.8;33.5;;;6.7;3.0;1.0;110.0;N 
241465;19/08/2018;;22.4;34.2;;;7.4;3.0;1.0;100.0;N 
241466;20/08/2018;;22.7;35.8;;;6.8;3.0;1.0;80.0;E 
241467;21/08/2018;;23.8;33.6;;;8.4;5.0;2.0;310.0;S 
241468;22/08/2018;;21.8;36.4;;;2.7;3.0;1.0;170.0;N 
241469;23/08/2018;;21.7;35.2;;;7.9;4.0;2.0;100.0;E 
241470;24/08/2018;;21.4;;;;8.5;3.0;1.0;140.0;N 
241471;25/08/2018;;22.8;34.4;;;3.1;5.0;2.0;180.0;N 
241472;26/08/2018;;23.6;31.9;;;7.3;5.0;1.0;320.0;N 
241473;27/08/2018;9.3;22.0;34.6;;;4.3;2.0;1.0;70.0;N 
241474;28/08/2018;;;33.8;;;7.6;4.0;1.0;150.0;N 
241475;29/08/2018;;23.4;33.3;;;3.3;6.0;2.0;240.0;N 
241476;30/08/2018;60.2;22.3;30.3;;;2.8;2.0;1.0;60.0;E 
241477;31/08/2018;;22.8;33.9;;;0.3;4.0;1.0;190.0;N 
241478;09/01/2018;;23.4;34.0;;;7.0;3.0;2.0;330.0;N 
241479;09/02/2018;0.8;22.9;33.5;;;7.4;3.0;0.0;110.0;N 
241480;09/03/2018;;22.2;32.9;;;5.1;7.0;2.0;180.0;N 
241481;09/04/2018;;22.0;32.2;;;8.7;3.0;2.0;80.0;E 
241482;09/05/2018;1.8;24.0;33.3;;;3.9;3.0;1.0;90.0;E 
241483;09/06/2018;;24.0;28.6;;;;3.0;1.0;30.0;N 
241484;09/07/2018;3.8;23.8;34.1;;;0.0;5.0;2.0;100.0;E 
241485;09/08/2018;;21.8;34.1;;;9.4;5.0;3.0;110.0;E 
241486;09/09/2018;;22.6;33.9;;;10.5;6.0;2.0;80.0;E 
241487;09/10/2018;;24.0;;;;8.4;5.0;2.0;90.0;E 
241488;09/11/2018;;21.0;34.4;;;8.4;5.0;2.0;140.0;E 
241489;09/12/2018;;20.6;33.4;;;9.7;3.0;2.0;60.0;S 
241490;13/09/2018;;21.4;33.8;;;6.5;3.0;1.0;60.0;E 
241491;14/09/2018;;20.4;32.7;;;;5.0;1.0;100.0;E 
241492;15/09/2018;;20.9;34.1;;;1.2;4.0;2.0;140.0;SE
241493;16/09/2018;;21.8;35.2;;;5.0;5.0;2.0;80.0;N 
241494;17/09/2018;;23.2;35.3;;;5.7;4.0;1.0;60.0;N 
241495;18/09/2018;24.8;23.8;33.4;;;1.5;3.0;1.0;280.0;N 
241496;19/09/2018;;24.8;30.1;;;0.2;5.0;2.0;290.0;N 
241497;20/09/2018;75.5;22.7;34.0;;;0.7;2.0;1.0;40.0;E 
241498;21/09/2018;;;33.5;;;7.4;3.0;1.0;100.0;N 
241499;22/09/2018;;22.0;34.2;;;4.2;6.0;2.0;140.0;E 
241500;23/09/2018;;22.6;35.0;;;7.9;4.0;2.0;70.0;E 
241501;24/09/2018;0.0;23.6;34.4;;;8.1;4.0;2.0;140.0;E 
241502;25/09/2018;;;35.0;;;5.8;4.0;2.0;130.0;N 
241503;26/09/2018;0.0;22.2;34.8;;;8.4;5.0;2.0;70.0;E 
241504;27/09/2018;;21.2;34.8;;;8.9;5.0;2.0;80.0;E 
241505;28/09/2018;;20.2;35.1;;;8.8;5.0;2.0;70.0;E 
241506;29/09/2018;;22.3;35.6;;;;3.0;2.0;60.0;NE
241507;30/09/2018;;24.2;35.8;;;8.9;4.0;2.0;70.0;E 
241508;10/01/2018;;23.8;36.1;;;9.4;3.0;2.0;50.0;E 
241509;10/02/2018;;23.0;35.2;;;9.5;3.0;1.0;80.0;N 
241510;10/03/2018;;24.4;35.8;;;6.5;4.0;2.0;60.0;E 
241511;10/04/2018;;23.3;36.6;;;7.9;3.0;2.0;80.0;E 
241512;10/05/2018;;24.4;35.5;;;10.0;4.0;1.0;230.0;N 
241513;10/06/2018;;25.4;34.4;;;4.4;4.0;2.0;80.0;E 
241514;10/07/2018;;24.6;35.7;;;1.0;21.0;4.0;40.0;E 
241515;10/08/2018;;24.2;35.3;;;6.1;3.0;1.0;50.0;N 
241516;10/09/2018;3.5;23.6;35.6;;;4.1;5.0;2.0;90.0;E 
241517;10/10/2018;;24.3;;;;6.2;4.0;1.0;240.0;N 
241518;10/11/2018;18.4;25.0;33.3;;;5.7;3.0;1.0;360.0;N 
241519;10/12/2018;23.6;24.5;32.7;;;3.6;5.0;1.0;230.0;N 
241520;13/10/2018;4.4;25.0;32.1;;;3.1;4.0;1.0;320.0;N 
241521;14/10/2018;8.4;22.8;30.2;;;1.1;3.0;1.0;90.0;N 
241522;15/10/2018;;22.4;33.6;;;0.2;2.0;1.0;200.0;S 
241523;16/10/2018;;22.8;34.7;;;5.9;2.0;0.0;120.0;N 
241524;17/10/2018;;23.5;34.4;;;6.2;3.0;1.0;200.0;N 
241525;18/10/2018;;22.8;34.2;;;4.9;2.0;1.0;170.0;S 
241526;19/10/2018;;23.8;33.7;;;8.1;2.0;0.0;100.0;N 
241527;20/10/2018;;24.2;29.2;;;5.3;1.0;0.0;240.0;N 
241528;21/10/2018;0.4;24.2;32.2;;;0.0;5.0;1.0;40.0;N 
241529;22/10/2018;32.0;22.6;34.4;;;1.8;4.0;1.0;270.0;N 
241530;23/10/2018;2.5;23.6;35.6;;;5.8;3.0;1.0;230.0;N 
241531;24/10/2018;;23.0;35.0;;;8.6;2.0;0.0;170.0;N 
241532;25/10/2018;;23.8;35.0;;;8.3;5.0;1.0;260.0;N 
241533;26/10/2018;;24.7;33.2;;;6.2;5.0;2.0;330.0;N 
241534;27/10/2018;0.0;24.4;34.4;;;2.3;2.0;1.0;270.0;N 
241535;28/10/2018;;24.2;34.3;;;6.2;4.0;1.0;120.0;N 
241536;29/10/2018;;23.7;34.1;;;5.0;4.0;1.0;240.0;N 
241537;30/10/2018;13.6;23.0;34.7;;;7.4;5.0;1.0;160.0;N 
241538;31/10/2018;0.0;22.0;33.6;;;9.0;3.0;1.0;90.0;N 
241539;11/01/2018;;23.3;33.8;;;6.0;6.0;2.0;170.0;S 
241540;11/02/2018;0.8;24.4;33.2;;;5.9;6.0;2.0;140.0;N 
241541;11/03/2018;;23.8;34.8;;;3.7;4.0;1.0;100.0;N 
241542;11/04/2018;;24.6;29.9;;;8.0;3.0;0.0;40.0;N 
241543;11/05/2018;1.7;23.8;34.2;;;0.0;5.0;1.0;180.0;N 
241544;11/06/2018;;25.0;33.4;;;6.1;4.0;2.0;170.0;N 
241545;11/07/2018;3.5;24.3;33.0;;;4.9;4.0;2.0;310.0;N 
241546;11/08/2018;23.8;23.6;30.4;;;2.6;3.0;1.0;320.0;N 
241547;11/09/2018;10.2;23.4;32.2;;;0.6;3.0;1.0;160.0;SE
241548;11/10/2018;7.5;24.6;32.0;;;3.5;4.0;1.0;210.0;N 
241549;11/11/2018;0.4;24.8;33.1;;;3.3;3.0;1.0;200.0;N 
241550;11/12/2018;;25.0;31.5;;;4.9;2.0;1.0;280.0;N 
241551;13/11/2018;7.0;24.7;32.6;;;4.2;5.0;1.0;190.0;N 
241552;14/11/2018;39.8;24.3;31.0;;;4.5;2.0;0.0;290.0;N 
241553;15/11/2018;62.4;23.8;31.6;;;2.0;4.0;1.0;100.0;N 
241554;16/11/2018;0.9;23.0;31.4;;;1.6;3.0;0.0;130.0;N 
241555;17/11/2018;3.0;23.2;31.4;;;3.6;4.0;2.0;340.0;N 
241556;18/11/2018;10.2;23.6;33.4;;;3.5;4.0;2.0;30.0;N 
241557;19/11/2018;;25.0;32.0;;;7.2;5.0;1.0;10.0;N 
241558;20/11/2018;10.6;23.8;33.4;;;2.1;3.0;2.0;200.0;N 
241559;21/11/2018;6.0;24.1;33.3;;;9.9;6.0;3.0;250.0;SW
241560;22/11/2018;10.0;23.7;31.2;;;8.7;3.0;1.0;250.0;N 
241561;23/11/2018;0.4;23.8;32.6;;;3.0;5.0;2.0;250.0;N 
241562;24/11/2018;;23.8;33.9;;;6.1;3.0;1.0;350.0;N 
241563;25/11/2018;;24.2;32.5;;;6.2;5.0;2.0;210.0;N 
241564;26/11/2018;20.2;23.2;31.2;;;3.8;2.0;1.0;300.0;N 
241565;27/11/2018;;23.8;32.6;;;1.8;3.0;1.0;90.0;N 
241566;28/11/2018;9.0;23.1;30.8;;;4.1;3.0;1.0;20.0;N 
241567;29/11/2018;;23.8;32.8;;;1.6;3.0;1.0;200.0;N 
241568;30/11/2018;;24.6;32.7;;;4.4;21.0;3.0;290.0;SW
241569;12/01/2018;;24.4;32.8;;;4.8;4.0;2.0;280.0;N 
241570;12/02/2018;8.0;23.9;31.4;;;4.3;2.0;1.0;70.0;N 
241571;12/03/2018;;25.0;32.8;;;1.3;2.0;1.0;280.0;N 
241572;12/04/2018;12.5;24.2;32.8;;;2.7;4.0;2.0;340.0;N 
241573;12/05/2018;44.5;23.5;32.4;;;7.0;4.0;1.0;180.0;N 
241574;12/06/2018;32.5;23.2;31.8;;;4.7;3.0;1.0;240.0;N 
241575;12/07/2018;63.9;23.9;31.0;;;4.5;3.0;1.0;240.0;N 
241576;12/08/2018;6.3;24.2;31.6;;;2.0;6.0;1.0;200.0;N 
241577;12/09/2018;23.7;22.8;32.2;;;3.9;3.0;1.0;310.0;N 
241578;12/10/2018;;24.2;34.0;;;4.7;6.0;2.0;220.0;N 
241579;12/11/2018;13.9;24.8;30.8;;;7.2;2.0;1.0;20.0;N 
241580;12/12/2018;;24.6;32.2;;;0.9;4.0;2.0;290.0;NE
241581;13/12/2018;10.4;24.4;31.2;;;5.4;3.0;1.0;330.0;N 
241582;14/12/2018;0.3;24.6;32.1;;;0.5;3.0;2.0;340.0;N 
241583;15/12/2018;0.8;23.5;30.2;;;5.5;3.0;1.0;240.0;N 
241584;16/12/2018;;24.4;30.0;;;0.5;4.0;2.0;250.0;N 
241585;17/12/2018;6.1;24.8;30.6;;;1.2;5.0;2.0;280.0;N 
241586;18/12/2018;14.5;24.0;31.5;;;2.1;4.0;1.0;10.0;N 
241587;19/12/2018;7.0;24.3;27.8;;;3.0;3.0;1.0;320.0;NE
241588;20/12/2018;4.0;23.1;31.4;;;0.0;4.0;2.0;330.0;W 
241589;21/12/2018;3.7;23.8;29.6;;;5.4;3.0;1.0;180.0;C 
241590;22/12/2018;39.0;23.1;31.7;;;0.0;5.0;2.0;250.0;W 
241591;23/12/2018;58.1;22.4;28.0;;;2.7;3.0;1.0;230.0;C 
241592;24/12/2018;38.8;22.4;25.6;;;0.0;2.0;0.0;220.0;C 
241593;25/12/2018;28.3;22.9;30.0;;;0.0;5.0;2.0;240.0;C 
241594;26/12/2018;0.0;24.0;30.8;;;3.4;5.0;2.0;230.0;S 
241595;27/12/2018;4.9;23.4;28.2;;;4.9;2.0;1.0;240.0;W 
241596;28/12/2018;1.4;23.6;30.0;;;0.0;4.0;2.0;300.0;C 
241597;29/12/2018;;23.9;32.4;;;0.6;9.0;3.0;280.0;W 
241598;30/12/2018;3.0;24.0;32.4;;;7.5;4.0;2.0;260.0;C 
241599;31/12/2018;7.5;24.4;32.0;;;6.2;4.0;1.0;290.0;C 
241600;01/01/2019;22.2;23.9;31.6;;;4.3;4.0;2.0;230.0;SW
241601;01/02/2019;;23.6;30.3;;;3.2;4.0;2.0;340.0;C 
241602;01/03/2019;8.8;23.8;31.2;;;1.4;3.0;1.0;340.0;N 
241603;01/04/2019;15.6;23.0;33.0;;;0.4;4.0;2.0;50.0;NE
241604;01/05/2019;5.4;22.5;31.8;;;8.3;3.0;1.0;300.0;C 
241605;01/06/2019;;24.2;33.6;;;5.0;3.0;1.0;60.0;C 
241606;01/07/2019;3.3;23.9;32.7;;;6.6;3.0;1.0;10.0;C 
241607;01/08/2019;16.5;23.7;32.4;;;5.9;5.0;2.0;130.0;C 
241608;01/09/2019;0.2;24.5;30.5;;;7.0;2.0;1.0;270.0;C 
241609;01/10/2019;1.0;23.6;32.5;;;1.7;4.0;1.0;320.0;C 
241610;01/11/2019;;24.0;32.5;;;3.9;4.0;2.0;290.0;NW
241611;01/12/2019;14.2;24.2;32.4;;;6.3;3.0;2.0;330.0;NW
241612;13/01/2019;15.2;24.4;31.5;;;5.5;4.0;1.0;270.0;C 
241613;14/01/2019;38.0;23.8;29.4;;;4.1;4.0;1.0;240.0;C 
241614;15/01/2019;20.5;24.4;29.4;;;1.8;3.0;1.0;310.0;C 
241615;16/01/2019;15.9;24.3;30.4;;;0.2;4.0;2.0;240.0;N 
241616;17/01/2019;2.8;23.8;29.6;;;1.6;3.0;1.0;20.0;C 
241617;18/01/2019;;24.3;31.4;;;0.9;4.0;2.0;20.0;C 
241618;19/01/2019;0.5;24.7;32.9;;;2.4;3.0;1.0;290.0;C 
241619;20/01/2019;7.7;24.6;29.4;;;5.7;3.0;1.0;180.0;C 
241620;21/01/2019;41.3;23.9;28.0;;;0.4;3.0;1.0;180.0;C 
241621;22/01/2019;31.5;23.8;27.2;;;0.0;2.0;1.0;340.0;C 
241622;23/01/2019;13.7;23.0;30.4;;;0.0;3.0;2.0;330.0;NW
241623;24/01/2019;;24.0;32.0;;;4.1;11.0;3.0;10.0;C 
241624;25/01/2019;0.0;24.9;30.3;;;3.4;3.0;1.0;140.0;C 
241625;26/01/2019;;24.1;32.6;;;0.4;5.0;2.0;270.0;W 
241626;27/01/2019;2.0;23.6;32.9;;;3.9;4.0;2.0;220.0;NW
241627;28/01/2019;;24.2;31.4;;;6.1;4.0;2.0;10.0;C 
241628;29/01/2019;7.5;22.6;29.6;;;1.1;3.0;1.0;220.0;C 
241629;30/01/2019;;22.9;33.4;;;0.5;3.0;1.0;250.0;C 
241630;31/01/2019;0.0;23.6;31.1;;;6.3;5.0;2.0;190.0;SW
241631;02/01/2019;;24.6;32.0;;;4.4;4.0;2.0;190.0;C 
241632;02/02/2019;;24.2;31.8;;;3.7;3.0;1.0;310.0;C 
241633;02/03/2019;0.0;24.1;31.5;;;2.6;3.0;1.0;320.0;C 
241634;02/04/2019;1.5;24.7;29.4;;;0.5;3.0;1.0;260.0;C 
241635;02/05/2019;23.0;23.0;31.3;;;0.1;3.0;2.0;160.0;NW
241636;02/06/2019;47.5;23.0;32.1;;;2.8;3.0;1.0;250.0;C 
241637;02/07/2019;15.9;23.6;30.8;;;7.2;2.0;1.0;70.0;C 
241638;02/08/2019;7.1;24.2;31.8;;;1.4;4.0;2.0;240.0;SW
241639;02/09/2019;18.5;23.5;31.5;;;5.0;4.0;1.0;310.0;C 
241640;02/10/2019;6.7;23.2;29.3;;;5.3;3.0;1.0;300.0;C 
241641;02/11/2019;0.5;23.6;31.2;;;1.6;2.0;1.0;340.0;C 
241642;02/12/2019;53.7;23.4;32.2;;;2.7;4.0;2.0;330.0;NW
241643;13/02/2019;9.4;23.5;31.0;;;6.3;3.0;1.0;330.0;C 
241644;14/02/2019;0.0;23.5;32.2;;;2.3;5.0;2.0;140.0;NW
241645;15/02/2019;;23.7;34.4;;;4.4;4.0;1.0;10.0;C 
241646;16/02/2019;22.5;24.2;32.7;;;9.0;4.0;2.0;40.0;C 
241647;17/02/2019;35.6;23.6;29.5;;;7.1;3.0;1.0;250.0;C 
241648;18/02/2019;28.7;24.7;31.8;;;1.8;3.0;2.0;340.0;N 
241649;19/02/2019;;24.1;34.0;;;6.8;3.0;2.0;350.0;NE
241650;20/02/2019;22.3;23.9;33.9;;;9.5;3.0;1.0;20.0;NW
241651;21/02/2019;2.5;23.6;31.2;;;7.4;4.0;1.0;340.0;C 
241652;22/02/2019;0.0;24.0;33.0;;;2.1;3.0;1.0;280.0;C 
241653;23/02/2019;0.0;24.0;33.6;;;4.6;3.0;0.0;230.0;C 
241654;24/02/2019;48.1;23.5;32.6;;;6.2;4.0;2.0;200.0;S 
241655;25/02/2019;6.4;24.4;32.6;;;6.8;3.0;1.0;300.0;C 
241656;26/02/2019;0.5;24.0;34.4;;;5.8;2.0;1.0;60.0;E 
241657;27/02/2019;;24.0;34.2;;;9.7;3.0;2.0;330.0;SE
241658;28/02/2019;;25.0;33.8;;;9.3;4.0;2.0;180.0;C 
241659;03/01/2019;5.1;25.4;30.2;;;7.5;3.0;1.0;360.0;C 
241660;03/02/2019;43.9;24.2;30.6;;;1.5;3.0;1.0;230.0;C 
241661;03/03/2019;19.3;24.8;28.4;;;2.6;3.0;1.0;180.0;C 
241662;03/04/2019;5.6;24.2;32.0;;;0.0;3.0;1.0;50.0;C 
241663;03/05/2019;;24.8;32.2;;;3.5;3.0;1.0;340.0;C 
241664;03/06/2019;63.4;23.4;29.6;;;3.7;5.0;2.0;280.0;C 
241665;03/07/2019;;24.0;31.2;;;1.1;4.0;2.0;190.0;S 
241666;03/08/2019;5.8;23.7;32.8;;;3.5;4.0;1.0;250.0;C 
241667;03/09/2019;;23.4;33.2;;;4.9;6.0;2.0;240.0;SW
241668;03/10/2019;5.0;25.0;31.4;;;8.5;3.0;1.0;40.0;C 
241669;03/11/2019;0.0;24.6;32.6;;;0.6;3.0;2.0;330.0;S 
241670;03/12/2019;14.5;23.0;30.7;;;4.6;2.0;0.0;240.0;C 
241671;13/03/2019;8.7;23.0;31.2;;;0.9;5.0;1.0;240.0;C 
241672;14/03/2019;2.1;24.7;31.6;;;2.7;3.0;1.0;10.0;C 
241673;15/03/2019;;25.0;29.3;;;1.3;3.0;1.0;200.0;C 
241674;16/03/2019;15.9;23.6;27.8;;;0.8;4.0;1.0;330.0;C 
241675;17/03/2019;5.0;23.1;31.2;;;0.0;5.0;2.0;280.0;W 
241676;18/03/2019;1.4;23.4;32.0;;;5.1;4.0;1.0;230.0;C 
241677;19/03/2019;;24.8;31.9;;;7.3;4.0;2.0;300.0;SW
241678;20/03/2019;4.6;24.0;31.8;;;6.4;3.0;1.0;240.0;C 
241679;21/03/2019;1.4;24.9;33.1;;;7.7;5.0;2.0;200.0;S 
241680;22/03/2019;;25.0;32.7;;;9.0;4.0;2.0;200.0;S 
241681;23/03/2019;0.0;25.1;33.8;;;6.6;3.0;1.0;340.0;N 
241682;24/03/2019;73.8;22.8;31.4;;;6.5;2.0;1.0;290.0;C 
241683;25/03/2019;4.2;24.0;32.8;;;2.7;4.0;1.0;200.0;C 
241684;26/03/2019;;24.2;32.8;;;4.8;3.0;1.0;20.0;C 
241685;27/03/2019;0.2;25.3;31.6;;;8.7;3.0;2.0;20.0;NE
241686;28/03/2019;0.7;23.3;31.6;;;4.4;3.0;2.0;250.0;W 
241687;29/03/2019;1.3;24.4;31.8;;;4.5;3.0;2.0;60.0;N 
241688;30/03/2019;0.2;24.2;34.0;;;2.5;5.0;1.0;250.0;C 
241689;31/03/2019;;25.0;33.2;;;5.6;3.0;2.0;310.0;N 
241690;04/01/2019;5.9;24.2;31.8;;;7.2;4.0;2.0;300.0;C 
241691;04/02/2019;7.4;23.8;31.8;;;7.5;3.0;2.0;340.0;C 
241692;04/03/2019;39.8;23.6;31.6;;;5.6;2.0;1.0;210.0;C 
241693;04/04/2019;9.5;23.6;31.4;;;4.4;4.0;1.0;340.0;C 
241694;04/05/2019;0.5;24.0;31.0;;;4.1;3.0;2.0;330.0;NW
241695;04/06/2019;0.0;24.6;31.8;;;1.0;2.0;1.0;350.0;C 
241696;04/07/2019;0.1;24.8;33.0;;;3.3;4.0;1.0;340.0;C 
241697;04/08/2019;3.5;25.2;33.0;;;5.7;5.0;1.0;340.0;C 
241698;04/09/2019;25.7;24.5;30.6;;;3.6;3.0;1.0;250.0;C 
241699;04/10/2019;;24.2;33.6;;;1.0;3.0;1.0;240.0;C 
241700;04/11/2019;;24.8;32.3;;;9.4;9.0;1.0;330.0;C 
241701;04/12/2019;23.5;23.8;33.0;;;3.5;2.0;1.0;360.0;N 
241702;13/04/2019;2.2;24.7;32.7;;;6.4;4.0;2.0;110.0;C 
241703;14/04/2019;44.0;24.0;32.4;;;4.6;3.0;2.0;350.0;N 
241704;15/04/2019;13.4;24.8;33.8;;;8.1;4.0;2.0;330.0;C 
241705;16/04/2019;;25.6;32.8;;;7.4;3.0;1.0;140.0;C 
241706;17/04/2019;;24.7;33.6;;;3.5;5.0;2.0;330.0;NW
241707;18/04/2019;0.0;24.4;35.2;;;8.2;4.0;2.0;170.0;NE
241708;19/04/2019;;25.1;35.2;;;8.0;6.0;3.0;260.0;NE
241709;20/04/2019;12.5;25.2;31.0;;;9.2;4.0;2.0;300.0;C 
241710;21/04/2019;59.0;23.2;33.6;;;3.1;3.0;1.0;60.0;NE
241711;22/04/2019;0.0;24.4;34.4;;;8.8;5.0;2.0;120.0;NE
241712;23/04/2019;8.4;25.0;33.4;;;8.1;3.0;1.0;90.0;C 
241713;24/04/2019;;25.3;32.0;;;6.0;3.0;1.0;90.0;E 
241714;25/04/2019;;25.2;31.2;;;2.9;3.0;1.0;80.0;C 
241715;26/04/2019;;25.8;33.8;;;0.8;4.0;2.0;120.0;NE
241716;27/04/2019;;26.0;30.6;;;6.7;4.0;1.0;90.0;C 
241717;28/04/2019;;25.0;27.4;;;0.2;6.0;2.0;340.0;C 
241718;29/04/2019;65.2;23.6;27.0;;;0.0;3.0;1.0;350.0;C 
241719;30/04/2019;1.5;23.4;33.0;;;0.0;3.0;1.0;340.0;C 
241720;05/01/2019;;24.9;32.1;;;6.8;5.0;1.0;270.0;C 
241721;05/02/2019;33.7;23.8;31.2;;;3.8;4.0;1.0;200.0;C 
241722;05/03/2019;1.0;24.4;32.9;;;3.4;4.0;2.0;250.0;SW
241723;05/04/2019;0.0;24.2;34.6;;;10.7;4.0;2.0;240.0;S 
241724;05/05/2019;0.0;25.0;34.0;;;9.2;3.0;1.0;290.0;C 
241725;05/06/2019;;24.0;34.2;;;7.2;3.0;1.0;210.0;C 
241726;05/07/2019;0.0;24.0;34.2;;;9.8;3.0;2.0;360.0;N 
241727;05/08/2019;0.0;24.0;34.2;;;10.7;3.0;1.0;290.0;W 
241728;05/09/2019;;24.0;34.2;;;8.1;3.0;1.0;90.0;C 
241729;05/10/2019;;24.0;33.8;;;5.8;4.0;1.0;280.0;C 
241730;05/11/2019;4.6;26.0;33.4;;;6.4;5.0;2.0;40.0;N 
241731;05/12/2019;2.0;25.0;34.0;;;6.5;4.0;2.0;110.0;E 
241732;13/05/2019;;25.0;33.9;;;7.1;4.0;1.0;90.0;C 
241733;14/05/2019;0.9;25.0;29.2;;;5.3;6.0;2.0;340.0;NW
241734;15/05/2019;;24.0;33.6;;;0.2;4.0;2.0;130.0;SE
241735;16/05/2019;0.8;25.0;32.2;;;6.6;4.0;1.0;170.0;C 
241736;17/05/2019;0.9;24.0;33.3;;;3.9;4.0;2.0;270.0;S 
241737;18/05/2019;0.0;23.0;33.8;;;6.3;2.0;1.0;190.0;E 
241738;19/05/2019;0.0;24.0;34.4;;;8.8;4.0;1.0;120.0;C 
241739;20/05/2019;0.0;24.0;34.8;;;9.3;5.0;2.0;90.0;E 
241740;21/05/2019;;24.0;34.2;;;8.5;4.0;2.0;110.0;E 
241741;22/05/2019;1.0;24.0;34.6;;;8.2;5.0;2.0;130.0;SE
241742;23/05/2019;;25.0;31.4;;;;3.0;1.0;50.0;S 
241743;24/05/2019;5.0;24.0;32.5;;;2.7;4.0;2.0;90.0;NE
241744;25/05/2019;;24.0;33.5;;;4.9;4.0;2.0;70.0;C 
241745;26/05/2019;;25.0;34.2;;;6.3;4.0;2.0;100.0;E 
241746;27/05/2019;;25.0;34.4;;;7.0;4.0;2.0;50.0;C 
241747;28/05/2019;2.0;24.0;35.2;;;7.1;3.0;2.0;80.0;E 
241748;29/05/2019;;26.0;33.7;;;8.5;4.0;2.0;100.0;E 
241749;30/05/2019;;25.0;33.2;;;7.9;3.0;2.0;20.0;E 
241750;31/05/2019;2.4;25.0;32.8;;;7.7;4.0;2.0;160.0;E 
241751;06/01/2019;12.8;24.0;32.6;;;6.9;4.0;2.0;60.0;E 
241752;06/02/2019;16.0;25.0;29.8;;;5.5;4.0;1.0;120.0;C 
241753;06/03/2019;16.6;25.0;30.0;;;1.5;4.0;1.0;50.0;C 
241754;06/04/2019;1.6;25.0;29.1;;;1.4;3.0;1.0;360.0;N 
241755;06/05/2019;;24.0;33.8;;;0.0;4.0;2.0;90.0;E 
241756;06/06/2019;;22.0;32.4;;;8.0;4.0;2.0;80.0;E 
241757;06/07/2019;;25.0;31.5;;;6.5;4.0;2.0;100.0;E 
241758;06/08/2019;0.7;25.0;28.2;;;3.8;2.0;0.0;70.0;C 
241759;06/09/2019;24.6;23.0;29.0;;;0.0;3.0;1.0;10.0;C 
241760;06/10/2019;5.8;24.0;32.0;;;0.2;4.0;2.0;130.0;SE
241761;06/11/2019;;24.0;31.0;;;6.5;3.0;2.0;60.0;E 
241762;06/12/2019;3.8;25.0;31.0;;;3.6;3.0;1.0;190.0;C 
241763;13/06/2019;19.5;25.0;30.4;;;1.2;2.0;1.0;90.0;C 
241764;14/06/2019;3.5;24.0;29.3;;;0.8;3.0;1.0;150.0;C 
241765;15/06/2019;10.0;24.0;30.6;;;0.3;4.0;2.0;110.0;E 
241766;16/06/2019;0.0;23.0;31.8;;;1.8;3.0;2.0;70.0;E 
241767;17/06/2019;0.0;23.0;31.2;;;6.6;4.0;2.0;80.0;E 
241768;18/06/2019;;25.0;32.6;;;3.8;4.0;1.0;180.0;C 
241769;19/06/2019;;24.0;29.0;;;;3.0;2.0;20.0;C 
241770;20/06/2019;15.6;23.0;31.0;;;1.0;3.0;1.0;250.0;C 
241771;21/06/2019;0.0;23.0;33.5;;;2.4;3.0;2.0;90.0;E 
241772;22/06/2019;;23.0;33.5;;;8.3;3.0;1.0;260.0;C 
241773;23/06/2019;;23.0;33.2;;;8.9;3.0;1.0;200.0;C 
241774;24/06/2019;0.0;23.0;32.8;;;7.5;4.0;2.0;70.0;E 
241775;25/06/2019;0.0;24.0;32.2;;;10.1;3.0;2.0;100.0;S 
241776;26/06/2019;0.0;24.0;33.2;;;6.9;5.0;2.0;80.0;E 
241777;27/06/2019;;23.0;32.6;;;9.0;4.0;1.0;150.0;C 
241778;28/06/2019;15.6;22.0;33.0;;;5.5;4.0;2.0;90.0;E 
241779;29/06/2019;0.0;21.0;32.1;;;9.0;4.0;2.0;80.0;E 
241780;30/06/2019;;21.0;32.4;;;10.3;2.0;1.0;230.0;C 
241781;07/01/2019;;22.0;33.4;;;7.2;4.0;1.0;100.0;E 
241782;07/02/2019;0.0;23.0;31.2;;;6.3;2.0;0.0;80.0;C 
241783;07/03/2019;0.0;24.0;33.1;;;0.4;3.0;1.0;140.0;C 
241784;07/04/2019;;24.0;32.7;;;2.3;6.0;2.0;170.0;E 
241785;07/05/2019;1.5;23.0;33.6;;;6.4;4.0;2.0;280.0;NE
241786;07/06/2019;16.0;24.0;32.2;;;8.5;5.0;3.0;110.0;E 
241787;07/07/2019;0.0;24.0;33.0;;;8.2;5.0;3.0;100.0;E 
241788;07/08/2019;;21.0;31.9;;;11.0;4.0;2.0;100.0;E 
241789;07/09/2019;;20.0;33.6;;;10.8;4.0;1.0;50.0;C 
241790;07/10/2019;0.0;23.0;29.6;;;9.8;3.0;1.0;100.0;C 
241791;07/11/2019;0.9;23.0;33.1;;;0.9;4.0;2.0;110.0;E 
241792;07/12/2019;;23.0;31.8;;;9.6;4.0;1.0;130.0;C 
241793;13/07/2019;;22.0;31.6;;;4.1;3.0;1.0;150.0;C 
241794;14/07/2019;0.0;19.0;32.5;;;6.9;4.0;2.0;50.0;E 
241795;15/07/2019;;20.0;32.6;;;10.2;3.0;2.0;160.0;E 
241796;16/07/2019;;23.0;31.9;;;8.1;6.0;3.0;110.0;E 
